Branch,CPU,RAM,Storage,GPU,Screen,Pin,Status,Price
Acer,Core i5-12500H,8 GB,SSD 512GB,Nvidia GeForce RTX 3050Ti 4GB,15.6 inch Full HD,4 Cell – 57 Wh,New,20.400.000
Acer,Core i7-12700H,8 GB,SSD 512GB,Nvidia GeForce RTX 3050Ti 4GB,15.6 inch Full HD,4 Cell – 57 Wh,New,22.400.000
Acer,Core i5-12500H,16 GB,SSD 512GB,Nvidia GeForce RTX 4050 6GB,15.6 inch Full HD,4 Cell – 57 Wh,New,23.000.000
Asus,AMD Ryzen 7-4800H,8 GB,SSD 512GB,Nvidia GeForce GTX 1650Ti 4GB,15.6 inch Full HD,3 Cell 48WHr,New,15.300.000
Asus,AMD Ryzen 5-4600H,8 GB,SSD 512GB,Nvidia GeForce GTX 1650 4GB,15.6 inch Full HD,3 Cell 48WHr,New,13.900.000
Lenovo,AMD Ryzen 7-4800H,8 GB,SSD 512GB,Nvidia GeForce GTX 1650 4GB,15.6 inch Full HD,4 Cell 60Whr,New,16.900.000
Lenovo,AMD Ryzen 7 7735H,16 GB,SSD 512GB,Nvidia GeForce RTX 4060 8GB,15.6 inch 2K 165GHz,"4cell, 71whr, Super Rapid Charge",New,27.200.000
Dell,Core i5-1235U,8 GB,SSD 512GB,Intel Iris Xe Graphics,15.6 inch Full HD,3 cell,New,10.900.000
Dell,Core i5-1235U,8 GB,SSD 512GB,Intel Iris Xe Graphics,15.6 inch Full HD,3 cell,New,12.700.000
Dell,Core i5-1235U,16 GB,SSD 512GB,Intel Iris Xe Graphics,15.6 inch Full HD,3 cell,New,13.200.000
Acer,Core i5-12500H,16 GB,SSD 512GB,Nvidia GeForce RTX 3050Ti 4GB,15.6 inch Full HD,4-cell,New,17.800.000
Acer,Core i5-12500H,16 GB,SSD 512GB,Nvidia GeForce RTX 3050Ti 4GB,15.6 inch Full HD 165GHz,4-cell,New,18.400.000
Acer,AMD Ryzen 7-6800H,16 GB,SSD 512GB,Nvidia GeForce RTX 3060 6GB,15.6 inch Full HD,4-cell,New,19.800.000
Acer,Core i5-12500H,16 GB,SSD 512GB,Nvidia GeForce RTX 4050 6GB,15.6 inch Full HD,4-cell,New,22.400.000
Dell,Core i5-11320H,16 GB,SSD 512GB,Intel UHD Graphics,15.6 inch Full HD,41Wh,New,13.500.000
Dell,Core i7-11390H,16 GB,SSD 512GB,Intel UHD Graphics,15.6 inch Full HD,41Wh,New,14.500.000
Dell,Core i7-11390H,16 GB,SSD 512GB,Nvidia Geforce MX450 2GB,15.6 inch Full HD,41Wh,New,17.400.000
Lenovo,Core i7-13650HX,16 GB,SSD 1TB,Nvidia GeForce RTX 4060 8GB,16 inch 2.5K,"4 Cell, 80 Wh",New,32.500.000
Lenovo,Core i9-13900HX,16 GB,SSD 1TB,Nvidia GeForce RTX 4060 8GB,16 inch 2.5K,"4 Cell, 80 Wh",New,37.500.000
HP,Core i3-1115G4,8 GB,SSD 256GB,Intel Iris Xe Graphics,15.6 inch HD,"3-cell, 41 Wh Li-ion",New,13.600.000
HP,Core i3-1005G1,4 GB,HDD 1TB + SSD 128GB,Intel UHD Graphics,14 inch Full HD,3 Cell – 41Wh,New,12.500.000
HP,Core i3-1005G1,4 GB,SSD 128GB,Intel UHD Graphics,14 inch HD,3-cell Lithium-Ion Battery,New,13.200.000
HP,Core i5-8250U,8 GB,SSD 256GB,Intel HD Graphics 620,13 inch Full HD cảm ứng,4cell/50 Wh,New,39.290.000
HP,Core i5-8250U,4 GB,HDD 1TB,Intel HD Graphics 620,14 inch Full HD,4cell/50 Wh,New,12.990.000
Asus,Core i5-13500H,8 GB,SSD 512GB,Intel Iris Xe Graphics,14.5 inch 2K+,70 WHrs,New,15.000.000
Dell,Core i5-1335U,8 GB,SSD 512GB,Intel Iris Xe Graphics,14 inch Full HD cảm ứng,4 Cell 54 Wh,New,15.900.000
Lenovo,AMD Ryzen 5-7535HS,8 GB,SSD 512GB,Nvidia GeForce RTX 2050 4GB,15.6 inch Full HD,Integrated 45Wh,New,15.700.000
Lenovo,Core i5-12450H,8 GB,SSD 512GB,Nvidia GeForce RTX 3050 6GB,15.6 inch Full HD,Integrated 60Wh,New,18.900.000
Lenovo,Core i5-13420H,8 GB,SSD 1TB,Nvidia GeForce RTX 3050 6GB,15.6 inch Full HD,Integrated 60Wh,New,19.500.000
Lenovo,Ryzen 7-7840HS,8 GB,SSD 512GB,Nvidia GeForce RTX 4050 6GB,15.6 inch Full HD,Integrated 60Wh,New,20.500.000
Dell,Core i5-13450HX,8 GB,SSD 512GB,Nvidia GeForce RTX 3050 6GB,15.6 inch Full HD,3 Cell 56WHrs,New,20.900.000
Dell,Core i5-13450HX,16 GB,SSD 512GB,Nvidia GeForce RTX 3050 6GB,15.6 inch Full HD,3 Cell 56WHrs,New,21.600.000
Dell,Core i5-13450HX,16 GB,SSD 512GB,Nvidia GeForce RTX 4050 6GB,15.6 inch Full HD,3 Cell 56WHrs,New,23.600.000
Dell,Core i7-13650HX,8 GB,SSD 1TB,Nvidia GeForce RTX 4050 6GB,15.6 inch Full HD,3 Cell 56WHrs,New,24.900.000
Dell,Core i7-13650HX,16 GB,SSD 1TB,Nvidia GeForce RTX 4060 8GB,15.6 inch Full HD,3 Cell 56WHrs,New,28.900.000
Acer,Core i5-13500HX,16 GB,SSD 512GB,Nvidia GeForce RTX 4050 6GB,16 inch Full HD,"4-cell, 90 Wh",New,21.500.000
Acer,Core i5-13500HX,16 GB,SSD 512GB,Nvidia GeForce RTX 4050 6GB,16 inch Full HD,"4-cell, 90 Wh",New,24.200.000
Acer,Core i7-13700HX,16 GB,SSD 512GB,Nvidia GeForce RTX 4050 6GB,16 inch Full HD,"4-cell, 90 Wh",New,25.700.000
Acer,Core i7-13700HX,16 GB,SSD 512GB,Nvidia GeForce RTX 4050 6GB,16 inch Full HD,"4-cell, 90 Wh",New,28.900.000
Acer,Core i9-13900HX,16 GB,SSD 1TB,Nvidia GeForce RTX 4060 8GB,16 inch 2.5K,"4-cell, 90 Wh",New,32.800.000
HP,Core i5-8300H,16 GB,SSD 512GB,Nvidia GeForce GTX 1050 2GB,15.6 inch Full HD,"4-cell, 90 Wh",New,38.290.000
Asus,AMD Ryzen 5 4500U,8 GB,SSD 256GB,Nvidia GeFore MX350 2GB GDDR5,14 inch Full HD,50Wh / 4 Cells,New,19.400.000
Asus,AMD Ryzen 5 2500U,4 GB,HDD 1TB,AMD Radeon Vega 8,15.6 inch HD,50Wh / 4 Cells,New,11.990.000
Asus,Core i3-8130U,4 GB,HDD 1TB,Intel HD Graphics 620,14 inch HD,50Wh / 4 Cells,New,10.090.000
Asus,Core i7-8565U,8 GB,SSD 256GB,Intel HD Graphics 620,14 inch Full HD,50Wh / 4 Cells,New,19.690.000
Asus,Core i5-8265U,4 GB,SSD 512GB,Intel HD Graphics 620,15.6 inch Full HD,50Wh / 4 Cells,New,15.590.000
Asus,Core i5-8250U,8 GB,SSD 512GB,Nvidia Geforce MX150 2GB,13.3 inch Full HD,Cells 42 Whrs Battery,New,19.390.000
Asus,Core i5-8250U,4 GB,HDD 1TB,Nvidia Geforce MX130 2GB,15.6 inch Full HD,Cells 42 Whrs Battery,New,12.980.000
Asus,Core i7-8565U,8 GB,SSD 512GB,Nvidia Geforce MX150 2GB,14 inch Full HD,3 Cell 50WHr Lithium-Polymer,New,26.690.000
Asus,Core i3-8130U,4 GB,HDD 1TB,Intel HD Graphics 620,14 inch Full HD,3 Cells (42 Wh),New,11.990.000
Asus,Core i7-6700HQ,8 GB,HDD 1TB + SSD 128GB,Nvidia GTX 960M 4GB,15.6 inch 4K,4 cell,New,17.900.000
Asus,Core i5-8265U,8 GB,SSD 512GB,Nvidia Geforce MX150 2GB,13 inch Full HD,3 cell,New,23.590.000
Asus,Core i7-8565U,8 GB,SSD 256GB,Intel HD Graphics 620,13.3 inch Full HD,3 cell,New,24.590.000
Asus,Core i7-4720HQ,12 GB,SSD 120GB + HDD 750GB,Nvidia GTX 965M,17.3 inch Full HD,3 cell,New,19.900.000
Asus,Core i5-8250U,8 GB,HDD 1TB,Nvidia GeForce GTX 1050 2GB,15.6 inch Full HD,3 cell,New,14.990.000
Asus,Core i5-8300H,8 GB,HDD 1TB,Nvidia Geforce GTX 1050Ti 4GB,15.6 inch Full HD,3 cell,New,20.990.000
Asus,Core i7-9750H,16 GB,SSD 512GB,Nvidia RTX 2060 6GB,15.6 inch Full HD,3 cell,New,39.990.000
Asus,AMD Ryzen 5,4 GB,HDD 1TB,Nvidia GeForce GTX 1050 2GB,15.6 inch Full HD,3 cell,New,15.190.000
Asus,AMD Ryzen 3 2200U,4 GB,HDD 1TB,AMD Radeon Vega 3,15.6 inch HD,3 cell,New,9.480.000
Asus,Core i3-8145U,4 GB,HDD 1TB,Intel HD Graphics 620,14 inch Full HD,3 cell,New,12.390.000
Asus,Core i7-8550U,8 GB,SSD 256GB,Intel HD Graphics 620,14 inch Full HD,3 cell,New,17.390.000
Asus,Core i5-8265U,4 GB,HDD 1TB,Intel HD Graphics 620,15.6 inch Full HD,3 cell,New,14.590.000
Asus,Core i7-8565U,8 GB,SSD 512GB,Intel HD Graphics 620,14 inch Full HD,3 cell,New,20.190.000
Asus,Core i5-13500H,8 GB,SSD 512GB,Intel Iris Xe Graphics,14.5 inch 2K+,70 WHrs,New,15.000.000
Dell,Core i5-1335U,8 GB,SSD 512GB,Intel Iris Xe Graphics,14 inch Full HD cảm ứng,4 Cell 54 Wh,New,15.900.000
Lenovo,AMD Ryzen 5-7535HS,8 GB,SSD 512GB,Nvidia GeForce RTX 2050 4GB,15.6 inch Full HD,Integrated 45Wh,New,15.700.000
Lenovo,Core i5-12450H,8 GB,SSD 512GB,Nvidia GeForce RTX 3050 6GB,15.6 inch Full HD,Integrated 60Wh,New,18.900.000
Lenovo,Core i5-13420H,8 GB,SSD 1TB,Nvidia GeForce RTX 3050 6GB,15.6 inch Full HD,Integrated 60Wh,New,19.500.000
Lenovo,Ryzen 7-7840HS,8 GB,SSD 512GB,Nvidia GeForce RTX 4050 6GB,15.6 inch Full HD,Integrated 60Wh,New,20.500.000
Dell,Core i5-13450HX,8 GB,SSD 512GB,Nvidia GeForce RTX 3050 6GB,15.6 inch Full HD,3 Cell 56WHrs,New,20.900.000
Dell,Core i5-13450HX,16 GB,SSD 512GB,Nvidia GeForce RTX 3050 6GB,15.6 inch Full HD,3 Cell 56WHrs,New,21.600.000
Dell,Core i5-13450HX,16 GB,SSD 512GB,Nvidia GeForce RTX 4050 6GB,15.6 inch Full HD,3 Cell 56WHrs,New,23.600.000
Dell,Core i7-13650HX,8 GB,SSD 1TB,Nvidia GeForce RTX 4050 6GB,15.6 inch Full HD,3 Cell 56WHrs,New,24.900.000
Dell,Core i7-13650HX,16 GB,SSD 1TB,Nvidia GeForce RTX 4060 8GB,15.6 inch Full HD,3 Cell 56WHrs,New,28.900.000
Acer,Core i5-13500HX,16 GB,SSD 512GB,Nvidia GeForce RTX 4050 6GB,16 inch Full HD,"4-cell, 90 Wh",New,21.500.000
Acer,Core i5-13500HX,16 GB,SSD 512GB,Nvidia GeForce RTX 4050 6GB,16 inch Full HD,"4-cell, 90 Wh",New,24.200.000
Acer,Core i7-13700HX,16 GB,SSD 512GB,Nvidia GeForce RTX 4050 6GB,16 inch Full HD,"4-cell, 90 Wh",New,25.700.000
Acer,Core i7-13700HX,16 GB,SSD 512GB,Nvidia GeForce RTX 4050 6GB,16 inch Full HD,"4-cell, 90 Wh",New,28.900.000
Acer,Core i9-13900HX,16 GB,SSD 1TB,Nvidia GeForce RTX 4060 8GB,16 inch 2.5K,"4-cell, 90 Wh",New,32.800.000
Asus,Core i3-8145U,4 GB,SSD 256GB,Intel HD Graphics 620,15.6 inch Full HD,"4-cell, 90 Wh",New,13.590.000
Asus,Core i5-8265U,8 GB,SSD 256GB,Nvidia Geforce MX150 2GB,14 inch Full HD,"4-cell, 90 Wh",New,17.890.000
Asus,Core i3-8145U,4 GB,HDD 1TB,Intel HD Graphics 620,15.6 inch Full HD,"4-cell, 90 Wh",New,12.290.000
Dell,Core i5-8250U,4 GB,HDD 1TB,AMD Radeon 530 2GB,15.6 inch Full HD,"4-cell, 90 Wh",New,15.690.000
Dell,Core i5-8265U,4 GB,HDD 1TB,Intel HD Graphics 620,14 inch Full HD,"4-cell, 90 Wh",New,16.690.000
Lenovo,Intel Pentium Gold 5405U,4 GB,SSD 256GB,Intel HD Graphics 610,15.6 inch Full HD,"4-cell, 90 Wh",New,7.590.000
Lenovo,Core i3-8145U,8 GB,HDD 1TB + SSD 128GB,Intel HD Graphics 620,14 inch Full HD,9 giờ,New,13.590.000
Asus,Core i5-8250U,4 GB,HDD 1TB,Nvidia Geforce MX130 2GB,15.6 inch Full HD,9 giờ,New,12.890.000
Asus,Core i5-13500H,8 GB,SSD 512GB,Intel Iris Xe Graphics,14.5 inch 2K+,70 WHrs,New,15.000.000
Dell,Core i5-1335U,8 GB,SSD 512GB,Intel Iris Xe Graphics,14 inch Full HD cảm ứng,4 Cell 54 Wh,New,15.900.000
Lenovo,AMD Ryzen 5-7535HS,8 GB,SSD 512GB,Nvidia GeForce RTX 2050 4GB,15.6 inch Full HD,Integrated 45Wh,New,15.700.000
Lenovo,Core i5-12450H,8 GB,SSD 512GB,Nvidia GeForce RTX 3050 6GB,15.6 inch Full HD,Integrated 60Wh,New,18.900.000
Lenovo,Core i5-13420H,8 GB,SSD 1TB,Nvidia GeForce RTX 3050 6GB,15.6 inch Full HD,Integrated 60Wh,New,19.500.000
Lenovo,Ryzen 7-7840HS,8 GB,SSD 512GB,Nvidia GeForce RTX 4050 6GB,15.6 inch Full HD,Integrated 60Wh,New,20.500.000
Dell,Core i5-13450HX,8 GB,SSD 512GB,Nvidia GeForce RTX 3050 6GB,15.6 inch Full HD,3 Cell 56WHrs,New,20.900.000
Dell,Core i5-13450HX,16 GB,SSD 512GB,Nvidia GeForce RTX 3050 6GB,15.6 inch Full HD,3 Cell 56WHrs,New,21.600.000
Dell,Core i5-13450HX,16 GB,SSD 512GB,Nvidia GeForce RTX 4050 6GB,15.6 inch Full HD,3 Cell 56WHrs,New,23.600.000
Dell,Core i7-13650HX,8 GB,SSD 1TB,Nvidia GeForce RTX 4050 6GB,15.6 inch Full HD,3 Cell 56WHrs,New,24.900.000
Dell,Core i7-13650HX,16 GB,SSD 1TB,Nvidia GeForce RTX 4060 8GB,15.6 inch Full HD,3 Cell 56WHrs,New,28.900.000
Acer,Core i5-13500HX,16 GB,SSD 512GB,Nvidia GeForce RTX 4050 6GB,16 inch Full HD,"4-cell, 90 Wh",New,21.500.000
Acer,Core i5-13500HX,16 GB,SSD 512GB,Nvidia GeForce RTX 4050 6GB,16 inch Full HD,"4-cell, 90 Wh",New,24.200.000
Acer,Core i7-13700HX,16 GB,SSD 512GB,Nvidia GeForce RTX 4050 6GB,16 inch Full HD,"4-cell, 90 Wh",New,25.700.000
Acer,Core i7-13700HX,16 GB,SSD 512GB,Nvidia GeForce RTX 4050 6GB,16 inch Full HD,"4-cell, 90 Wh",New,28.900.000
Acer,Core i9-13900HX,16 GB,SSD 1TB,Nvidia GeForce RTX 4060 8GB,16 inch 2.5K,"4-cell, 90 Wh",New,32.800.000
Dell,Core i7-8705G,8 GB,SSD 256GB,Radeon RX VGA M GL Graphics 4GB,15.6 inch Full HD,6Cell 75WH,New,33.600.000
Xiaomi,Core i7-8550U,8 GB,SSD 512GB,13.3 inch Full HD,New 100 %,6Cell 75WH,New,18.500.000
Asus,Core i5-8300H,8 GB,HDD 1TB,Nvidia GeForce GTX 1050 2GB,15.6 inch Full HD,6Cell 75WH,New,18.490.000
Asus,Core i5-8300H,8 GB,HDD 1TB,Nvidia GTX 1060 6GB,15.6 inch Full HD,6Cell 75WH,New,25.390.000
Asus,Core i5-8250U,8 GB,SSD 256GB,Intel HD Graphics 620,14 inch Full HD,"3 Cell, 50Whr",New,18.790.000
Asus,Core i7-8550U,8 GB,SSD 256GB,Nvidia Geforce MX150 2GB,14 inch Full HD,"3 cell 50 Wh , Pin liền",New,19.990.000
Dell,Core i7-8565U,8 GB,HDD 1TB + SSD 128GB,Nvidia Geforce MX150 2GB,13.3 inch Full HD,"3 cell 50 Wh , Pin liền",New,23.590.000
HP,Core i7-8750H,16 GB,SSD 512GB,Nvidia GeForce GTX 1050 2GB,15.6 inch Full HD,"3 cell 50 Wh , Pin liền",New,41.790.000
Asus,Core i5-13500H,8 GB,SSD 512GB,Intel Iris Xe Graphics,14.5 inch 2K+,70 WHrs,New,15.000.000
Dell,Core i5-1335U,8 GB,SSD 512GB,Intel Iris Xe Graphics,14 inch Full HD cảm ứng,4 Cell 54 Wh,New,15.900.000
Lenovo,AMD Ryzen 5-7535HS,8 GB,SSD 512GB,Nvidia GeForce RTX 2050 4GB,15.6 inch Full HD,Integrated 45Wh,New,15.700.000
Lenovo,Core i5-12450H,8 GB,SSD 512GB,Nvidia GeForce RTX 3050 6GB,15.6 inch Full HD,Integrated 60Wh,New,18.900.000
Lenovo,Core i5-13420H,8 GB,SSD 1TB,Nvidia GeForce RTX 3050 6GB,15.6 inch Full HD,Integrated 60Wh,New,19.500.000
Lenovo,Ryzen 7-7840HS,8 GB,SSD 512GB,Nvidia GeForce RTX 4050 6GB,15.6 inch Full HD,Integrated 60Wh,New,20.500.000
Dell,Core i5-13450HX,8 GB,SSD 512GB,Nvidia GeForce RTX 3050 6GB,15.6 inch Full HD,3 Cell 56WHrs,New,20.900.000
Dell,Core i5-13450HX,16 GB,SSD 512GB,Nvidia GeForce RTX 3050 6GB,15.6 inch Full HD,3 Cell 56WHrs,New,21.600.000
Dell,Core i5-13450HX,16 GB,SSD 512GB,Nvidia GeForce RTX 4050 6GB,15.6 inch Full HD,3 Cell 56WHrs,New,23.600.000
Dell,Core i7-13650HX,8 GB,SSD 1TB,Nvidia GeForce RTX 4050 6GB,15.6 inch Full HD,3 Cell 56WHrs,New,24.900.000
Dell,Core i7-13650HX,16 GB,SSD 1TB,Nvidia GeForce RTX 4060 8GB,15.6 inch Full HD,3 Cell 56WHrs,New,28.900.000
Acer,Core i5-13500HX,16 GB,SSD 512GB,Nvidia GeForce RTX 4050 6GB,16 inch Full HD,"4-cell, 90 Wh",New,21.500.000
Acer,Core i5-13500HX,16 GB,SSD 512GB,Nvidia GeForce RTX 4050 6GB,16 inch Full HD,"4-cell, 90 Wh",New,24.200.000
Acer,Core i7-13700HX,16 GB,SSD 512GB,Nvidia GeForce RTX 4050 6GB,16 inch Full HD,"4-cell, 90 Wh",New,25.700.000
Acer,Core i7-13700HX,16 GB,SSD 512GB,Nvidia GeForce RTX 4050 6GB,16 inch Full HD,"4-cell, 90 Wh",New,28.900.000
Acer,Core i9-13900HX,16 GB,SSD 1TB,Nvidia GeForce RTX 4060 8GB,16 inch 2.5K,"4-cell, 90 Wh",New,32.800.000
Asus,Core i5-8265U,8 GB,SSD 256GB,Intel HD Graphics 620,13.3 inch Full HD,"4-cell, 90 Wh",New,19.690.000
Asus,Core i3-8145U,4 GB,SSD 256GB,Intel HD Graphics 620,14 inch Full HD,"4-cell, 90 Wh",New,13.390.000
Asus,Core i7-8550U,8 GB,HDD 1TB,Nvidia Geforce MX150 2GB,15.5 inch Full HD,"4-cell, 90 Wh",New,20.990.000
Asus,Core i7-8550U,8 GB,SSD 256GB,Nvidia Geforce MX150 2GB,15.5 inch Full HD,"4-cell, 90 Wh",New,21.390.000
Asus,Core i5-8250U,8 GB,HDD 1TB,Nvidia Geforce MX150 2GB,14 inch Full HD,"4-cell, 90 Wh",New,17.990.000
Dell,Core i7-8550U,8 GB,HDD 1TB,AMD Radeon 530 4GB,14 inch Full HD,"4-cell, 90 Wh",New,22.990.000
ASUS,Core i3-8130U,4 GB,HDD 1TB,Intel HD Graphics 620,14 inch Full HD,3 Cell 42 Wh,New,10.500.000
Dell,Core i7-8565U,8 GB,HDD 1TB + SSD 128GB,Nvidia Geforce MX130 2GB,14 inch Full HD,3 Cell 42 Wh,New,24.490.000
Asus,Core i5-8250U,8 GB,SSD 512GB,Intel HD Graphics 620,13.3 inch Full HD,3 cell,New,17.990.000
Asus,Core i5-8265U,8 GB,SSD 256GB,Intel HD Graphics 620,14 inch Full HD,3 cell,New,19.880.000
Asus,Intel Pentium Silver N5000,4 GB,HDD 1TB,Intel HD Graphics 605,15.6 inch HD,3 Cells (33Wh),New,6.980.000
Asus,Intel Pentium 4417,4 GB,HDD 1TB,Intel HD Graphics 610,15.6 inch Full HD,3 Cells (33Wh),New,7.390.000
Asus,Core i7-8565U,8 GB,SSD 512GB,Intel HD Graphics 620,14 inch Full HD,3-Cell 50WHr,New,24.090.000
Asus,Core i5-8250U,4 GB,HDD 1TB,Intel HD Graphics 620,15.6 inch Full HD,3 Cells (33Wh),New,12.290.000
Asus,Core i5-8250U,8 GB,SSD 256GB,Intel HD Graphics 620,13.3 inch Full HD,3 cell 42 Wh,New,16.890.000
Asus,Core i3-8130U,4 GB,HDD 1TB,Intel HD Graphics 620,14 inch HD,3 cell 42 Wh,New,9.600.000
Asus,Core i5-8250U,4 GB,SSD 256GB,Intel HD Graphics 620,14 inch Full HD cảm ứng,3 Cell Int Lithium-polymer,New,18.190.000
Asus,Core i5-8250U,4 GB,HDD 1TB,Intel HD Graphics 620,14 inch HD,3 Cell Int Lithium-polymer,New,11.990.000
Asus,Core i5-8250U,4 GB,HDD 1TB,Nvidia Geforce MX150 2GB,14 inch HD,3 Cell Int Lithium-polymer,New,13.290.000
Asus,Core i5-8250U,8 GB,SSD 256GB,Nvidia Geforce MX150 2GB,13 inch Full HD,3 Cell Int Lithium-polymer,New,17.990.000
Asus,Core i3-8130U,4 GB,SSD 256GB,Intel HD Graphics 620,15.6 inch Full HD,3 Cell Int Lithium-polymer,New,11.590.000
Asus,Core i3-8130U,4 GB,HDD 1TB,Intel HD Graphics 620,15.6 inch Full HD,3 Cell Int Lithium-polymer,New,12.190.000
Asus,Core i7-8565U,8 GB,SSD 512GB,Nvidia GeForce GTX 1050 2GB,15.6 inch Full HD,4-cell 73WHrs,New,28.990.000
Asus,Core i7-8550U,8 GB,SSD 256GB,Intel HD Graphics 620,13.3 inch Full HD,3 cell 42 Wh Pin liền,New,18.690.000
